header,status,isis9_sha256,isis10_sha256,classes_added,classes_removed,classes_common,enums_added,enums_removed,enums_common,callables_added,callables_removed,deprecated_added,deprecated_removed
NthOrderPolynomial.h,identical,54acb3bffc7fd3097ccf62b8dac69822bbb9f1fa16d48d9ca93ace7f9c24c63d,54acb3bffc7fd3097ccf62b8dac69822bbb9f1fa16d48d9ca93ace7f9c24c63d,,,NthOrderPolynomial,,,,,,,
NumericalApproximation.h,identical,fbe94dc1e60ac286445aeedba22772e8c9a72281c4ff0b91c34ab92f3dfcb335,fbe94dc1e60ac286445aeedba22772e8c9a72281c4ff0b91c34ab92f3dfcb335,,,NumericalApproximation,,,"ExtrapType
InterpType",,,,
NumericalAtmosApprox.h,identical,a66ccec6315a38d2a72df85fd35cb4d5c8eb1232d855b7362542ac37b006d6a7,a66ccec6315a38d2a72df85fd35cb4d5c8eb1232d855b7362542ac37b006d6a7,,,"AtmosModel
NumericalAtmosApprox",,,IntegFunc,,,,
NumericalSortStrategy.h,identical,274afe7d503fb0885f7c52b9c98b7128c12da590486079901422dd102c9ca649,274afe7d503fb0885f7c52b9c98b7128c12da590486079901422dd102c9ca649,,,"NumericalSortStrategy
PvlObject
SortAscending
SortDescending",,,,,,,
ORBAlgorithm.h,identical,7d4625d54ada34046dbf2a1666b2c63d21387cb3501dbce1d054dd845d16dd08,7d4625d54ada34046dbf2a1666b2c63d21387cb3501dbce1d054dd845d16dd08,,,ORBAlgorithm,,,,,,,
ObliqueCylindrical.h,identical,7775f030d127032dc0324e5753618508288f82e63438947b526b4f9cfdc13a9b,7775f030d127032dc0324e5753618508288f82e63438947b526b4f9cfdc13a9b,,,"ObliqueCylindrical
Pvl
PvlGroup",,,,,,,
ObservationNumber.h,identical,47d61bd65b138ce102e71a0efa9d340c13a9e2baeb0b0bafdfac3353cf9b9567,47d61bd65b138ce102e71a0efa9d340c13a9e2baeb0b0bafdfac3353cf9b9567,,,"Cube
ObservationNumber
Pvl
PvlGroup",,,,,,,
ObservationNumberList.h,identical,a7c90f09ed6620234c7c8181ec820f40db4040eaa92778f433023b4231479407,a7c90f09ed6620234c7c8181ec820f40db4040eaa92778f433023b4231479407,,,"ObservationNumberList
ObservationSet",,,,,,,
OpenProjectWorkOrder.h,identical,2c9b5cd781ac98d1b83419be6abb82da71799962fbf05973956ebf3c9546224e,2c9b5cd781ac98d1b83419be6abb82da71799962fbf05973956ebf3c9546224e,,,"OpenProjectWorkOrder
QString",,,,,,,
OriginalLabel.h,identical,08d4206f9b4f815369ff6d22544bf0f4104d7f2d83784db17f52682f9915c66a,08d4206f9b4f815369ff6d22544bf0f4104d7f2d83784db17f52682f9915c66a,,,OriginalLabel,,,,,,,
OriginalXmlLabel.h,identical,4b8fa5aa51b62bdd71788f3bdc1e057272f2568d98481c8e8e1264f92b3cef92,4b8fa5aa51b62bdd71788f3bdc1e057272f2568d98481c8e8e1264f92b3cef92,,,OriginalXmlLabel,,,,,,,
Orthographic.h,identical,207c822da327c0df657ef9383126bfb36f235d7cafb46ff2b947c271bc4822d2,207c822da327c0df657ef9383126bfb36f235d7cafb46ff2b947c271bc4822d2,,,"Orthographic
Pvl
PvlGroup",,,,,,,
OsirisRexDistortionMap.h,changed_declarations,0adffcc58ef2d2e352e675bd2200bfda3a989c96d400caec8ec18074413935b6,e397490f4cbbf3ab19e85df24e01517198fb544f5cab561b65c39ec5ece97f0f,,,OsirisRexDistortionMap,,,,"virtual bool SetDistortion(int naifIkCode,QString filter=""UNKNOWN"");","virtual void SetDistortion(int naifIkCode,QString filterName);",,
OsirisRexOcamsCamera.h,changed_declarations,733f127005aabc1bf7603267dbea137f92f16e04fa5932b659d615186acf13d8,feb641b0a98ac1f6425f933dd38a4ed2529ab27659c9bf3f01e5d78177839bd5,,,OsirisRexOcamsCamera,,,,"int getFunctionalIkCode(const int naifIkCode,const int polyfocusCode,const QString&filter)const;",,,
OsirisRexOcamsDistortionMap.h,identical,64e02bb1a7cae0f9da6c45a81d8aca254dfadea3a99e50a7b4cee717ddea6fe8,64e02bb1a7cae0f9da6c45a81d8aca254dfadea3a99e50a7b4cee717ddea6fe8,,,OsirisRexOcamsDistortionMap,,,,,,,
OsirisRexOcamsOpenCVDistortionMap.h,added,,c7d221db65db338a0192d02bf6e87ced20895d271f2edb9ae7f994f2d9ce2f7a,OsirisRexOcamsOpenCVDistortionMap,,,,,,"OsirisRexOcamsOpenCVDistortionMap(Camera*parent,int naifIkCode,int functionIkCode,const QString&filtername,const double zdir=1.0);
bool load_model(Camera*camera,const int naifIKcode=0,const QString&suffix="""");
bool load_polycam_model(Camera*camera,const int naifIKcode,const int focusIkCode);
virtual bool SetFocalPlane(const double dx,const double dy);
virtual bool SetUndistortedFocalPlane(const double ux,const double uy);
void SetCameraTemperature(const double temp);
void apply_distortion(const double xp,const double yp,double*xpp,double*ypp)const;
void distortion_to_image_frame(const double xpp,const double ypp,double*u,double*v,double*dx,double*dy)const;
void distortion_to_pointing_frame(const double xp,const double yp,double*x,double*y,double*ux,double*uy)const;
void image_to_distortion_frame(const double dx,const double dy,double*u,double*v,double*xpp,double*ypp)const;
void pointing_to_distortion_frame(const double ux,const double uy,double*x,double*y,double*xp,double*yp)const;",,,
OsirisRexTagcamsCamera.h,identical,ca8ccceaa80dc9672982e9cc363efefb6442fef70a14888356cfb2cda0a1f97e,ca8ccceaa80dc9672982e9cc363efefb6442fef70a14888356cfb2cda0a1f97e,,,OsirisRexTagcamsCamera,,,,,,,
OsirisRexTagcamsDistortionMap.h,identical,921f51c3a15234b9da14eae9cddc4fcb327be8532a21ad3a5ae686511c68c9d8,921f51c3a15234b9da14eae9cddc4fcb327be8532a21ad3a5ae686511c68c9d8,,,OsirisRexTagcamsDistortionMap,,,,,,,
OverlapNormalization.h,identical,4523139e3c6dba60704030469f6acdcfac2f9967941cd3f2b7922341bb2da789,4523139e3c6dba60704030469f6acdcfac2f9967941cd3f2b7922341bb2da789,,,"BasisFunction
Overlap
OverlapNormalization",,,"AddStatus
SolutionType",,,,
OverlapStatistics.h,identical,cf253c945c05c5a4477d08247709f5f7b6461de4bd64e1091cfc80d8f7460312,cf253c945c05c5a4477d08247709f5f7b6461de4bd64e1091cfc80d8f7460312,,,"OverlapStatistics
PvlObject",,,,,,,
PaletteWindow.h,identical,08aea9c87cab158aa17b49445cb9364ecbc9569fc21c07d2fc7fdfa0cd12f322,08aea9c87cab158aa17b49445cb9364ecbc9569fc21c07d2fc7fdfa0cd12f322,,,PaletteWindow,,,,,,,
PanTool.h,identical,d37617cde4bbbf77b5a5fda82c7a308cefcabab2b20f2c694e5976e31d9deaa0,d37617cde4bbbf77b5a5fda82c7a308cefcabab2b20f2c694e5976e31d9deaa0,,,"PanTool
QComboBox
QLineEdit",,,,,,,
PdsColumn.h,identical,73a34ac08eb3e1b2b8315e7018af814be32358e5eb430006f248f9023b8d2af0,73a34ac08eb3e1b2b8315e7018af814be32358e5eb430006f248f9023b8d2af0,,,"PdsColumn
PvlContainer
PvlObject
QString",,,,,,,
PdsTableCreatorStrategy.h,identical,33e74b149ce9e315eb75b10b94cd6514a812a9e54b0dfde8a0e3a6cdb6955508,33e74b149ce9e315eb75b10b94cd6514a812a9e54b0dfde8a0e3a6cdb6955508,,,"PdsTableCreatorStrategy
PvlObject",,,,,,,
PdsTableFormatStrategy.h,identical,d03ff941d914bd1e96c36c51e884c241e2807845449e4aa410cfb42a715e7490,d03ff941d914bd1e96c36c51e884c241e2807845449e4aa410cfb42a715e7490,,,"PdsTableFormatStrategy
PvlObject",,,,,,,
PdsTableReaderStrategy.h,identical,555f2566095b4f3c4e9e69f9c37268931267adce696dba916fdab7ac821e2433,555f2566095b4f3c4e9e69f9c37268931267adce696dba916fdab7ac821e2433,,,"PdsTableReaderStrategy
PvlObject",,,,,,,
PhotoModel.h,identical,136f81d3a80531c5f28a3a78bad4062dd72d33db51b35e9b14cc8e1b7a449d90,136f81d3a80531c5f28a3a78bad4062dd72d33db51b35e9b14cc8e1b7a449d90,,,PhotoModel,,,,,,,
PhotoModelFactory.h,identical,1d96c54df2c415280aebc2f5e771966463c18d80c6a57fbe476caffc910b25b1,1d96c54df2c415280aebc2f5e771966463c18d80c6a57fbe476caffc910b25b1,,,"PhotoModel
PhotoModelFactory
Pvl",,,,,,,
PhotometricFunction.h,identical,ad1b9f3fc07f53c94bd18735554ed4bca672418483ae5a91569cd96f18821b59,ad1b9f3fc07f53c94bd18735554ed4bca672418483ae5a91569cd96f18821b59,,,"Camera
PhotometricFunction
PvlObject",,,,,,,
Photometry.h,identical,385267e61e1ac2e836e20bd3fe94ebd041e14a50b4e9321e0cc1aa4f2d9900e9,385267e61e1ac2e836e20bd3fe94ebd041e14a50b4e9321e0cc1aa4f2d9900e9,,,"AtmosModel
NormModel
PhotoModel
Photometry
Pvl",,,,,,,
Pipeline.h,identical,1309fb6ffc5e5a8398aa056a781dc8a4b7db80c1ddfb7893c0cc7c83c67440a3,1309fb6ffc5e5a8398aa056a781dc8a4b7db80c1ddfb7893c0cc7c83c67440a3,,,"FileName
Pipeline",,,,,,,
PipelineApplication.h,identical,66df0197cf72ce5e079835b9440a7beb89930617e204b87f6112ee9d53cb6b88,66df0197cf72ce5e079835b9440a7beb89930617e204b87f6112ee9d53cb6b88,,,"Pipeline
PipelineApplication
PipelineParameter",,,"CustomParameterValue
NameModifierType",,,,
Pixel.h,identical,ef18f42212e997c3faaf34d19c409a4be2db0342c07e2ec4bf775ffa33989051,ef18f42212e997c3faaf34d19c409a4be2db0342c07e2ec4bf775ffa33989051,,,Pixel,,,,,,,
PixelFOV.h,identical,d83434f3fef6c37eb20e6d3278157071406a5c26237e9b65190497abfea5ea43,d83434f3fef6c37eb20e6d3278157071406a5c26237e9b65190497abfea5ea43,,,"Camera
PixelFOV",,,,,,,
PixelOffset.h,identical,f991100b51925881821195c62d50632a9c144927996e30aa6dcc71e7df3b8b5a,f991100b51925881821195c62d50632a9c144927996e30aa6dcc71e7df3b8b5a,,,PixelOffset,,,,,,,
PixelType.h,changed_non_declaration,3145b15d20059cb9aca02655f5bd59caafbf7a9129063f1ace065e6f1ca604f2,a79d2199146b3f5b0f65e39af906dcc263916f58350f3dc15c99f0244e41b370,,,,,,PixelType,,,,
Planar.h,identical,651721c9d8c68d8f200728e8a0594505b0ff80ff0b7439b95ca2c8ec07ef0ee2,651721c9d8c68d8f200728e8a0594505b0ff80ff0b7439b95ca2c8ec07ef0ee2,,,"Planar
Pvl
PvlGroup",,,,,,,
PlaneShape.h,identical,0446fb3ee2d325555870527dd1c3bea8bb92acbfc9fb2719b4b47553a81a3a15,0446fb3ee2d325555870527dd1c3bea8bb92acbfc9fb2719b4b47553a81a3a15,,,PlaneShape,,,,,,,
PlotCurve.h,identical,1fa6e8e8346e6b62e9cc9c29b581a9397a31678ccb2ef307fb911e0de5b2f177,1fa6e8e8346e6b62e9cc9c29b581a9397a31678ccb2ef307fb911e0de5b2f177,,,PlotCurve,,,Units,,,,
PlotWindow.h,changed_declarations,337a16d7bb9f5ad0e30dd298b64c8a454385d785b34825d8d819a8572bbb4cae,275883a4a8010be19749c71448b1843ce073a535a53f80513b8d74d0182c8392,,QPair,"CubePlotCurve
MdiCubeViewport
PlotWindow
PvlKeyword
QCheckBox
QComboBox
QDockWidget
QLineEdit
QListWidgetItem
QwtLegend
QwtPlot
QwtPlotGrid
QwtPlotSpectrogram
QwtPlotZoomer
TableMainWindow",,,MenuOptions,,,,
PlotWindowBestFitDialog.h,identical,97f50471b97614b6154b65ab353fcbfd3920380c0d01e84f998f318d5e095448,97f50471b97614b6154b65ab353fcbfd3920380c0d01e84f998f318d5e095448,,,"PlotWindowBestFitDialog
QCheckBox
QComboBox
QLabel
QLineEdit
QPushButton
QWidget
QwtPlotSpectrogram",,,,,,,
Plugin.h,identical,1045a43ba962daf053941af78734993a6b046968bced8ad830bfd71934db487c,1045a43ba962daf053941af78734993a6b046968bced8ad830bfd71934db487c,,,Plugin,,,,,,,
PointCloud.h,identical,4c0c8ecfec1a4154c38b97f999753c7c2fe5148eae965398eef2b7c83bbfb1d4,4c0c8ecfec1a4154c38b97f999753c7c2fe5148eae965398eef2b7c83bbfb1d4,,,"Dist2d
PointCloud",,,,,,,
PointCloudSearchResult.h,changed_declarations,4d8aa73d82e9ad6bec4d2c27e80a8f2474c5ff2f6291d7f4b3b2298fe61c5ceb,a12ddf0487b57aa61998ee3f29be9a2db16482a0da576db329f37aea1ff553e7,,,"PointCloud
PointCloudSearchResult",,,SearchType,"m_matches.push_back(qMakePair<T,double>(T(p),std::sqrt(distances[i])));
m_matches.push_back(qMakePair<T,double>(T(p),std::sqrt(matches[i].second)));","m_matches.push_back(qMakePair<T,double>(p,std::sqrt(distances[i])));
m_matches.push_back(qMakePair<T,double>(p,std::sqrt(matches[i].second)));",,
PointCloudTree.h,changed_non_declaration,91b9c196dec0a5028b47123b8bea02a6039fa82b721021c710aa6d131bdc250e,b7a0678b9b309447c1d434d9aeeefa97ae49f422d760003db2b3548c851c4f97,,,PointCloudTree,,,,,,,
PointEditLockedFilter.h,changed_declarations,2199e3675a2a8d8459b3b722f1fec3c4ce2003b4ae3f192ea7f5970c00e42496,6c3c15f6ff1479d89ecb96cc95b26d865d2f3eee842acb4d3e77f275d8da34f6,,QPair,"ControlMeasure
ControlNet
ControlPoint
PointEditLockedFilter
QString",,,,,,,
PointIdFilter.h,changed_declarations,daacc749e7e2bba97b5aa93a9f38bf3b72777b5e231a1cedec4b543c04a57bc3,235a89d5c8fb029efa761c472e0a4cffb4218d1d0e6dbe63aae4cb8ec74438be,,QPair,"ControlMeasure
ControlNet
ControlPoint
PointIdFilter
QString",,,,,,,
PointIgnoredFilter.h,changed_declarations,8d7eeaa05ca2848065e810ab931fc934a0cdacff2fa45e6e55f6505bc1d5053a,570754a96eea5070f0f559ead5259484c1c7b0d367c77dca088d0d176be8a6f8,,QPair,"ControlMeasure
ControlNet
ControlPoint
PointIgnoredFilter
QString",,,,,,,
PointJigsawRejectedFilter.h,changed_declarations,921facdec589eada174f9cde7c5e49f273d0db0724ad6b6b84954c8e0a3e5067,ddf4d04ca03c14c79e69b0cff9180d79b5a78cebb0879493549ebccd155ccc5e,,QPair,"ControlMeasure
ControlNet
ControlPoint
PointJigsawRejectedFilter
QString",,,,,,,
PointLeafItem.h,identical,d2b0628127e96c3d0e711fdafef8020115243c2c0d76c5e6947a91846be898c7,d2b0628127e96c3d0e711fdafef8020115243c2c0d76c5e6947a91846be898c7,,,"ControlPoint
PointLeafItem",,,,,,,
PointMeasureFilterSelector.h,identical,ffc203b0e4c92dd76e2bf40ca471c05e34c4ab54f49ccdc8d92589a97b1faa7c,ffc203b0e4c92dd76e2bf40ca471c05e34c4ab54f49ccdc8d92589a97b1faa7c,,,"AbstractFilter
PointMeasureFilterSelector",,,,,,,
PointMeasureTreeModel.h,identical,5cb0ff2f722fab5664d6d597c0f95aac78c33d47870da761ed74d7a5e5ac2ece,5cb0ff2f722fab5664d6d597c0f95aac78c33d47870da761ed74d7a5e5ac2ece,,,"ControlNet
ControlPoint
CreateRootItemFunctor
PointMeasureTreeModel
PointParentItem
QFutureWatcher
QString
RootItem
TreeView",,,,,,,
PointParentItem.h,identical,0b364f0b77559ba729feadfe7e345a0d5a614944fe2020c116c78e0d5ac14a30,0b364f0b77559ba729feadfe7e345a0d5a614944fe2020c116c78e0d5ac14a30,,,"ControlPoint
PointParentItem
QVariant",,,,,,,
PointPerspective.h,identical,ad9970db1f41add5de0a612c95d7933f58b95d1aa2cd3fc07da5e007ac05a064,ad9970db1f41add5de0a612c95d7933f58b95d1aa2cd3fc07da5e007ac05a064,,,"PointPerspective
Pvl
PvlGroup",,,,,,,
PointPlot.h,identical,a341d214facfcdc930287eb1cfe9f40684bca8b8ebe87b347a2c0a63cb607e6b,a341d214facfcdc930287eb1cfe9f40684bca8b8ebe87b347a2c0a63cb607e6b,,,PointPlot,,,,,,,
PointTableDelegate.h,identical,3aea854233e3d9989d7f30b3c3126e14b32438b92bb56e4927131e734611c141,3aea854233e3d9989d7f30b3c3126e14b32438b92bb56e4927131e734611c141,,,"AbstractTreeItem
PointTableDelegate
QString
QWidget",,,,,,,
PointTableModel.h,changed_declarations,e7cbe9cd48ab6d9ccc0ce7de87942e6c8392f68ebbfa1b14f74ee1c369ae3dbd,560780df9d5c62290d7f5e5597c14ba6d4804f063d8ed22299e9178c4befb67e,,QStringList,"AbstractTreeItem
AbstractTreeModel
PointTableModel
QList",,,,,,,
PointTypeFilter.h,changed_declarations,bbe3a9d0ed117e42a8eef90dd4bf83d71cfe4b5f17a98f15586449863c288566,38d55ebfd50021b2658928bb31218e15bdd69e65283541eb347e196a00daf80e,,QPair,"ControlMeasure
ControlNet
ControlPoint
PointTypeFilter
QString",,,,,,,
PolarStereographic.h,identical,702162a9d3ba669754e8b8ce0857f077264a4e46c42f5c762d9709a63cb0cfd1,702162a9d3ba669754e8b8ce0857f077264a4e46c42f5c762d9709a63cb0cfd1,,,"PolarStereographic
Pvl
PvlGroup",,,,,,,
PolygonSeeder.h,identical,e59a57fe13bdef8b7971f876c4bb095bbed1d7481113f350a8b59cc1410a1227,e59a57fe13bdef8b7971f876c4bb095bbed1d7481113f350a8b59cc1410a1227,,,"PolygonSeeder
PolygonTools
Pvl
PvlGroup",,,,,,,
PolygonSeederFactory.h,identical,d1d673ee899d1ec89bc976dd00f9df9b6501d7f8875a47a7cf1eb7d71b5f2c0a,d1d673ee899d1ec89bc976dd00f9df9b6501d7f8875a47a7cf1eb7d71b5f2c0a,,,"PolygonSeeder
PolygonSeederFactory
Pvl",,,,,,,
PolygonTools.h,identical,49c454499667ecfd3d068ab9f4d4a73ed5978af17de6eb33312641ca24436729,49c454499667ecfd3d068ab9f4d4a73ed5978af17de6eb33312641ca24436729,,,"PolygonTools
TProjection
UniversalGroundMap",,,,,,,
PolynomialBivariate.h,identical,75f121843d27e43540fdaed4b7ad9b9a1ccf20a909541b4a332233c2eeef0763,75f121843d27e43540fdaed4b7ad9b9a1ccf20a909541b4a332233c2eeef0763,,,PolynomialBivariate,,,,,,,
PolynomialUnivariate.h,identical,f2632e4ce924f153ebce089d215e47eac6c7b2b447e93ad699e670b780ad55c6,f2632e4ce924f153ebce089d215e47eac6c7b2b447e93ad699e670b780ad55c6,,,PolynomialUnivariate,,,,,,,
Portal.h,identical,de95d12a1f1db6b7aee553e06cae747742a3d8c77e0bc32bc7659130867320d6,de95d12a1f1db6b7aee553e06cae747742a3d8c77e0bc32bc7659130867320d6,,,Portal,,,,,,,
Preference.h,changed_declarations,f00c4133bd6689cbacaff586c6a5f661008d62dff419b3e17c89abcb7cf9ad8f,f393da312bce08459374fe3a630db6432c5bc567eccfba6cbbe351308e553c14,,,"Application
Preference",,,,"bool checkIfPrefEquals(const QString&group,const QString&key,const QString&val,const bool defaultReturn=true);
bool getShowDeprecatedPref();
bool getStackTracePref();",,,
PrincipalComponentAnalysis.h,identical,8addaf3c7db9b1a0cb12c31f4ad04163f08fc0ab1b0ef7d25c736301baae78f8,8addaf3c7db9b1a0cb12c31f4ad04163f08fc0ab1b0ef7d25c736301baae78f8,,,PrincipalComponentAnalysis,,,,,,,
Process.h,identical,b342fef0b796647c01fbf62b306a00a4234dcc5b0a9764d804bf458ed9a4d792,b342fef0b796647c01fbf62b306a00a4234dcc5b0a9764d804bf458ed9a4d792,,,"Process
QList
QSet
UserInterface",,,,,,,
ProcessByBoxcar.h,identical,1fa36cb07ad19b3eb64b0cdafb99a7700b920ed5155668135cfdabf31e4b9d90,1fa36cb07ad19b3eb64b0cdafb99a7700b920ed5155668135cfdabf31e4b9d90,,,ProcessByBoxcar,,,,,,,
ProcessByBrick.h,changed_declarations,1ecd0e1d6e8fde8f6334e37c9910be754fe4b95426ca7e7494a7690e078e6af0,35ddb2f81ee2ce1898b9f393e35b3cf2b970bc43bb85340d546ee4f1a4f2c98d,,,"ProcessByBrick
ProcessCubeFunctor
ProcessCubeInPlaceFunctor
ProcessCubesFunctor
ProcessIterator",,,"IOCubes
ProcessingDirection","QFuture<void*>result=QtConcurrent::mapped(begin,end,wrapperFunctor);
void BlockingReportProgress(QFuture<void*>&future);","QFuture<void>result=QtConcurrent::mapped(begin,end,wrapperFunctor);
void BlockingReportProgress(QFuture<void>&future);",,
ProcessByLine.h,identical,c02b9c7b27e641728ed32b61978482982067f46f81a489b2ec0418004ba5a8fa,c02b9c7b27e641728ed32b61978482982067f46f81a489b2ec0418004ba5a8fa,,,"Cube
CubeAttributeInput
ProcessByLine",,,,,,,
ProcessByQuickFilter.h,identical,39544b3123d3303c44db1ff7a074fdf333fe897f2928ed449a8ea237ff05e296,39544b3123d3303c44db1ff7a074fdf333fe897f2928ed449a8ea237ff05e296,,,ProcessByQuickFilter,,,,,,,
ProcessBySample.h,identical,0b6a1e8800d303e574546e10a24a01d7876eeee698d6c0085a86f32036cf6c4e,0b6a1e8800d303e574546e10a24a01d7876eeee698d6c0085a86f32036cf6c4e,,,ProcessBySample,,,,,,,
ProcessBySpectra.h,identical,84e7c7fc42940a2f358174fb30bb9327b3b130ca98165395d1b305f8cbff7c39,84e7c7fc42940a2f358174fb30bb9327b3b130ca98165395d1b305f8cbff7c39,,,ProcessBySpectra,,,,,,,
ProcessByTile.h,identical,86e79dd68e7d64e636f0fe67979d575292aeaea6278214cc002a3304901926f2,86e79dd68e7d64e636f0fe67979d575292aeaea6278214cc002a3304901926f2,,,ProcessByTile,,,,,,,
ProcessExport.h,changed_non_declaration,33fd63d28d402c6ed1392238badbed1041d9f0b73c72396db403c1c229b04544,277d00c5a82e6008c5dcb421dd47b2d15af0c2f0c70d02f80519bcfc8b49eba5,,,ProcessExport,,,ExportFormat,,,,
ProcessExportMiniRFLroPds.h,identical,78301817bffc04f242081693b80217ced34e9775c008f4d58bb0b78766139007,78301817bffc04f242081693b80217ced34e9775c008f4d58bb0b78766139007,,,"ProcessExportMiniRFLroPds
PvlFormatPds",,,,,,,
ProcessExportPds.h,identical,4635f60e159611285306c24d45bcb9eb15c6c128230eb82a3d44b074acf93bf4,4635f60e159611285306c24d45bcb9eb15c6c128230eb82a3d44b074acf93bf4,,,"ProcessExportPds
PvlFormatPds
QString
Table",,,"PdsExportType
PdsFileType
PdsResolution",,,,
ProcessExportPds4.h,identical,661c0a5122937a356c4c99bd4d9c4e44eb740f45185a3133d8d7456ba9ab197a,661c0a5122937a356c4c99bd4d9c4e44eb740f45185a3133d8d7456ba9ab197a,,,ProcessExportPds4,,,ImageType,,,,
ProcessGroundPolygons.h,identical,b0e888a00c83b7fed5789af7e98020bd8748e583422fa1ea517a70cb69740d6b,b0e888a00c83b7fed5789af7e98020bd8748e583422fa1ea517a70cb69740d6b,,,ProcessGroundPolygons,,,,,,,
ProcessImport.h,identical,385ce79de6d1793154450070f207c193e47d1dbda30e6c5345c7654fbbbb36ae,385ce79de6d1793154450070f207c193e47d1dbda30e6c5345c7654fbbbb36ae,,,ProcessImport,,,"Interleave
VAXDataType
VAXSpecialPixel",,,,
ProcessImportFits.h,identical,fce5ebd77338fee16b7b4fd9930899e71ecd78ff7f599764ffa0adcd4e477ede,fce5ebd77338fee16b7b4fd9930899e71ecd78ff7f599764ffa0adcd4e477ede,,,"ProcessImportFits
QList",,,,,,,
ProcessImportPds.h,identical,2d7e80ad8d9c00908d2f4c0a8346e1c9c82d995a2bb6b972dd8daf428dad84eb,2d7e80ad8d9c00908d2f4c0a8346e1c9c82d995a2bb6b972dd8daf428dad84eb,,,"ProcessImportPds
PvlToPvlTranslationManager
Table",,,"EncodingType
PdsFileType
Source",,,,
ProcessImportVicar.h,identical,9be5a9b1c9304dec1e72cb84a22dfa1fab15728da0fca8a827a63562c60988ac,9be5a9b1c9304dec1e72cb84a22dfa1fab15728da0fca8a827a63562c60988ac,,,ProcessImportVicar,,,,,,,
ProcessMapMosaic.h,identical,e02fa58ecf1f550d831faefe2af07c49e88cb13256b0e37ff6ad32cc7c6b9d6c,e02fa58ecf1f550d831faefe2af07c49e88cb13256b0e37ff6ad32cc7c6b9d6c,,,ProcessMapMosaic,,,,,,,
ProcessMosaic.h,identical,258dc4d1ca2e544d772066339adf971ee52ba5f9d045ae4e24e3201e5e55d3df,258dc4d1ca2e544d772066339adf971ee52ba5f9d045ae4e24e3201e5e55d3df,,,"Portal
ProcessMosaic",,,ImageOverlay,,,,
ProcessPolygons.h,identical,5a91bf84c3d89758193faac3ce15fbaa4fe4e342d15bee0468a0b7c2c825fbcb,5a91bf84c3d89758193faac3ce15fbaa4fe4e342d15bee0468a0b7c2c825fbcb,,,ProcessPolygons,,,,,,,
ProcessRubberSheet.h,identical,aae80aa8e10d96a82ffea6b20e8e98a3514ea86b49177227fdad50cb9534c8e0,aae80aa8e10d96a82ffea6b20e8e98a3514ea86b49177227fdad50cb9534c8e0,,,"Brick
ProcessRubberSheet
Quad",,,,,,,
ProfileDialog.h,identical,74eab00879c313a2fa5ff577208d3e42ec7c4148076e236fd59f03e1f0f0679b,74eab00879c313a2fa5ff577208d3e42ec7c4148076e236fd59f03e1f0f0679b,,,ProfileDialog,,,,,,,
ProgramAnalyzer.h,identical,84ad5cc7d90312c1a30b8d4b17c9e540050a0ccb691cd3c849dedc137f40faaa,84ad5cc7d90312c1a30b8d4b17c9e540050a0ccb691cd3c849dedc137f40faaa,,,"ProgramAnalyzer
ProgramData
RunTimeStats",,,Status,,,,
ProgramLauncher.h,identical,20403ff5abfab48349bb0bbdd60a98d2849fe240b61ddc29d77311f385084f13,20403ff5abfab48349bb0bbdd60a98d2849fe240b61ddc29d77311f385084f13,,,"IException
ProgramLauncher
QString",,,,,,,
Progress.h,identical,e8bc47be3473cf26cfbed3ee422dd69b60dbec0de43019d92d4a083d7631d6d0,e8bc47be3473cf26cfbed3ee422dd69b60dbec0de43019d92d4a083d7631d6d0,,,Progress,,,,,,,
ProgressBar.h,identical,add1f5a7e3f55a39288db01219e05c9462caca909c456867d9259ad65bc77417,add1f5a7e3f55a39288db01219e05c9462caca909c456867d9259ad65bc77417,,,ProgressBar,,,,,,,
ProgressWidget.h,identical,624f5e686ea4718839b92c71ccd2bbff8d9d407d11c3bc77f90e6f7b244e6867,624f5e686ea4718839b92c71ccd2bbff8d9d407d11c3bc77f90e6f7b244e6867,,,ProgressWidget,,,,,,,
Project.h,identical,c5f5a0ea0e0f5b9de47982133a6af611c03a742cbb809b2138824b3707ed3957,c5f5a0ea0e0f5b9de47982133a6af611c03a742cbb809b2138824b3707ed3957,,,"BundleSettings
BundleSolutionInfo
Control
ControlList
CorrelationMatrix
FileName
ImageReader
ProgressBar
Project
QMutex
QProgressBar
QXmlStreamReader
QXmlStreamWriter
Shape
ShapeReader
Template
TemplateList
WorkOrder",,,,,,,
ProjectItem.h,identical,070257a3454c32399b4fe5ae9a44bd4f7e9eab67165a2ba061399dc58ae53943,070257a3454c32399b4fe5ae9a44bd4f7e9eab67165a2ba061399dc58ae53943,,,"BundleResults
BundleSolutionInfo
Control
ControlList
CorrelationMatrix
FileItem
GuiCameraList
Image
ImageList
Project
ProjectItem
ProjectItemModel
QVariant
Shape
ShapeList
TargetBodyList
Template
TemplateList",,,,,,,
ProjectItemModel.h,changed_declarations,d442602a5f216e507c87296999953e18bd6b99700f00f60370cd0fc8127f7cab,511374c8da019e9f64f7d185f8b8ea0076efca8c6552d1700b362247a2a2e18b,,QStringList,"BundleSolutionInfo
Control
ControlList
FileName
GuiCameraList
ImageList
Project
ProjectItem
ProjectItemModel
QItemSelection
QItemSelectionModel
QMimeData
QModelIndex
QString
QVariant
ShapeList
TargetBodyList
TemplateList",,,,,,,
